station_abbr;reference_timestamp;tre200h0;tre200hn;tre200hx;tre005h0;tre005hn;ure200h0;pva200h0;tde200h0;prestah0;pp0qffh0;pp0qnhh0;ppz700h0;ppz850h0;fkl010h1;dkl010h0;fkl010h0;fu3010h0;fu3010h1;fkl010h3;fu3010h3;wcc006h0;fve010h0;rre150h0;htoauths;gre000h0;oli000h0;olo000h0;osr000h0;ods000h0;sre000h0;erefaoh0
PUY;29.08.2025 03:00;12.9;12.6;13.4;;;90.8;13.5;11.4;956.7;1009.9;1010.3;;;3.8;17;1.8;6.5;13.7;3.6;13;;;0;;1;;;;0;0;0
PUY;29.08.2025 04:00;12.5;12.3;12.6;;;90;13;10.9;956.4;1009.6;1009.9;;;4.7;20;2.1;7.6;16.9;4.5;16.2;;;0;;1;;;;0;0;0.002
PUY;29.08.2025 05:00;12.7;12.5;12.9;;;92.2;13.6;11.5;956.2;1009.3;1009.7;;;4.2;15;2.1;7.6;15.1;4.1;14.8;;;0;;2;;;;1;0;0
PUY;29.08.2025 06:00;13.3;13;13.6;;;94.9;14.5;12.5;956.1;1009.1;1009.6;;;3.5;16;1.9;6.8;12.6;3.2;11.5;;;0;;28;;;;24;0;0.022
PUY;29.08.2025 07:00;15;13.9;16;;;88.2;15;13.1;955.7;1008.4;1009.2;;;2.5;320;1;3.6;9;2.4;8.6;;;0;;161;;;;79;30;0.085
PUY;29.08.2025 08:00;16;15.8;16.4;;;82.3;15;13;955.5;1007.9;1009;;;4.7;259;1.7;6.1;16.9;4.4;15.8;;;0;;231;;;;186;8;0.137
PUY;29.08.2025 09:00;16.7;15.6;17.5;;;80.7;15.3;13.3;955.3;1007.6;1008.8;;;4.7;257;2.1;7.6;16.9;4.4;15.8;;;0;;466;;;;137;39;0.262
PUY;29.08.2025 10:00;17.8;17.4;18;;;72.4;14.7;12.7;955;1007.1;1008.5;;;5.8;250;2.6;9.4;20.9;5.7;20.5;;;0;;692;;;;115;57;0.398
PUY;29.08.2025 11:00;18.3;17.9;18.8;;;72.3;15.2;13.2;954.5;1006.5;1008;;;6.1;245;2.5;9;22;6;21.6;;;0;;671;;;;241;40;0.399
PUY;29.08.2025 12:00;19.5;18.9;20.3;;;67.8;15.4;13.4;953.8;1005.5;1007.2;;;7.7;241;2.8;10.1;27.7;7.5;27;;;0;;827;;;;163;58;0.5
PUY;29.08.2025 13:00;20.5;20.1;21.1;;;58.6;14.1;12.1;953.6;1005.1;1007;;;10.9;260;5;18;39.2;9.9;35.6;;;0;;677;;;;298;47;0.448
PUY;29.08.2025 14:00;21.2;20.5;21.9;;;51.6;13;10.8;953.6;1005;1007;;;12.8;252;5.5;19.8;46.1;12;43.2;;;0;;574;;;;283;29;0.424
PUY;29.08.2025 15:00;20.1;19.4;20.5;;;53.8;12.7;10.4;953.7;1005.3;1007.1;;;14.7;254;5.3;19.1;52.9;13.1;47.2;;;0;;208;;;;202;0;0.237
PUY;29.08.2025 16:00;18.5;18.2;19.2;;;62.7;13.3;11.2;954.2;1006.1;1007.6;;;13.2;259;5.6;20.2;47.5;12.9;46.4;;;0;;110;;;;107;0;0.161
PUY;29.08.2025 17:00;18.2;17.9;18.4;;;63.5;13.3;11.2;954.4;1006.3;1007.8;;;10.9;258;4.4;15.8;39.2;10.6;38.2;;;0;;149;;;;117;8;0.147
PUY;29.08.2025 18:00;18.3;18.2;18.4;;;62.5;13.1;11;954.4;1006.3;1007.8;;;9.3;249;3.6;13;33.5;8.5;30.6;;;0;;60;;;;47;7;0.087
PUY;29.08.2025 19:00;18.3;18.1;18.4;;;62.1;13.1;10.9;954.9;1006.9;1008.4;;;8.1;254;3.6;13;29.2;7.8;28.1;;;0;;2;;;;1;0;0.042
PUY;29.08.2025 20:00;17.8;17.4;18;;;64.7;13.2;11.1;955.2;1007.3;1008.7;;;8.6;261;3.2;11.5;31;7.3;26.3;;;0;;1;;;;1;0;0.035
PUY;29.08.2025 21:00;15.1;14;17.5;;;81.9;13.9;11.9;956;1008.7;1009.5;;;13.4;277;2.8;10.1;48.2;12.6;45.4;;;3;;2;;;;2;0;0.012
PUY;29.08.2025 22:00;14.7;14.4;15;;;85.1;14.2;12.2;956.4;1009.2;1009.9;;;6.3;335;2.2;7.9;22.7;5.8;20.9;;;0.1;;0;;;;0;0;0.006
PUY;29.08.2025 23:00;15.6;15.2;15.9;;;81.1;14.3;12.3;957.1;1009.7;1010.7;;;5.4;252;1.7;6.1;19.4;5;18;;;0;;0;;;;0;0;0.006
PUY;30.08.2025 00:00;15.8;15.3;16;;;70.6;12.7;10.5;957.3;1009.9;1010.9;;;6.6;234;2.2;7.9;23.8;6.2;22.3;;;0;;1;;;;0;0;0.019
PUY;30.08.2025 01:00;14.5;14.1;15;;;79.4;13.1;10.9;957.8;1010.6;1011.4;;;5.8;247;1.7;6.1;20.9;5.5;19.8;;;0.3;;1;;;;1;0;0.007
PUY;30.08.2025 02:00;14.2;14.1;14.3;;;84.4;13.7;11.6;957.8;1010.7;1011.4;;;4.2;315;1.2;4.3;15.1;4.1;14.8;;;0;;0;;;;0;0;0.001
PUY;30.08.2025 03:00;13.9;13.7;14.2;;;92.8;14.7;12.7;958.1;1011.1;1011.7;;;4.5;294;1.9;6.8;16.2;4.3;15.5;;;0.9;;1;;;;1;0;-0.001
PUY;30.08.2025 04:00;13.7;13.6;13.8;;;96.4;15.1;13.1;958.2;1011.3;1011.8;;;3.6;299;1.1;4;13;3.4;12.2;;;2;;1;;;;0;0;-0.005
PUY;30.08.2025 05:00;13.6;13.6;13.7;;;97.5;15.2;13.2;958.3;1011.4;1011.9;;;2.3;337;0.8;2.9;8.3;1.9;6.8;;;0.1;;1;;;;0;0;-0.006
PUY;30.08.2025 06:00;13.7;13.7;13.8;;;96.1;15.1;13.1;958.8;1011.9;1012.5;;;3.4;315;1.1;4;12.2;3.1;11.2;;;0.2;;16;;;;15;0;0.02
PUY;30.08.2025 07:00;14;13.8;14.2;;;94;15;13;959.4;1012.5;1013.1;;;6.1;286;1.6;5.8;22;6;21.6;;;0.1;;33;;;;32;0;0.033
PUY;30.08.2025 08:00;13.9;13.8;14;;;96;15.2;13.3;960.1;1013.2;1013.8;;;5.7;288;2.4;8.6;20.5;5.5;19.8;;;0.5;;91;;;;89;0;0.058
PUY;30.08.2025 09:00;14.7;14.1;15.2;;;93;15.5;13.6;960.7;1013.7;1014.4;;;3.6;288;1.1;4;13;3.5;12.6;;;0.3;;263;;;;250;0;0.149
PUY;30.08.2025 10:00;16.2;15.8;17;;;83;15.3;13.3;961;1013.8;1014.8;;;5.4;260;2.5;9;19.4;5.1;18.4;;;0;;549;;;;406;11;0.302
PUY;30.08.2025 11:00;17;16.7;17.7;;;78.2;15.2;13.2;961.1;1013.7;1014.9;;;5;249;2;7.2;18;4.6;16.6;;;0;;611;;;;359;18;0.352
PUY;30.08.2025 12:00;18.1;17.8;18.4;;;71.5;14.8;12.9;961.1;1013.4;1014.8;;;4;202;1.4;5;14.4;3.9;14;;;0;;819;;;;92;60;0.484
PUY;30.08.2025 13:00;18.5;18.1;18.8;;;70.8;15.1;13.1;961.1;1013.4;1014.9;;;3.9;176;1.7;6.1;14;3.8;13.7;;;0;;673;;;;239;39;0.405
PUY;30.08.2025 14:00;18.3;18.1;18.6;;;69;14.5;12.5;961.3;1013.6;1015.1;;;3.8;225;1.4;5;13.7;3.5;12.6;;;0;;354;;;;334;0;0.232
PUY;30.08.2025 15:00;19.8;19.1;20.2;;;61.2;14.1;12.1;961.2;1013.2;1015;;;5.3;225;2;7.2;19.1;4.8;17.3;;;0;;555;;;;139;53;0.345
PUY;30.08.2025 16:00;20.4;20.2;20.4;;;53.7;12.8;10.7;961.2;1013.1;1015;;;6;258;2.6;9.4;21.6;5.7;20.5;;;0;;426;;;;56;60;0.281
PUY;30.08.2025 17:00;20.1;19.5;20.3;;;56.1;13.2;11;961.1;1013.1;1014.9;;;3.9;234;1.7;6.1;14;3.8;13.7;;;0;;251;;;;44;60;0.157
PUY;30.08.2025 18:00;18.9;18.1;19.4;;;66.1;14.4;12.4;960.9;1013;1014.6;;;3.1;139;1.2;4.3;11.2;2.8;10.1;;;0;;78;;;;27;53;0.039
PUY;30.08.2025 19:00;16.8;16.1;17.7;;;75.6;14.5;12.5;961.2;1013.8;1015;;;3.4;30;1.5;5.4;12.2;3.1;11.2;;;0;;4;;;;4;0;0.01
PUY;30.08.2025 20:00;15.8;15.5;16;;;77.1;13.8;11.8;961.7;1014.6;1015.5;;;4;28;2.1;7.6;14.4;3.8;13.7;;;0;;1;;;;0;0;0.013
PUY;30.08.2025 21:00;15.4;15.1;15.5;;;78.1;13.6;11.6;962.2;1015.1;1016;;;3.8;24;2;7.2;13.7;3.5;12.6;;;0;;1;;;;0;0;0.011
PUY;30.08.2025 22:00;15;14.9;15.1;;;78.4;13.4;11.3;962.3;1015.3;1016.1;;;3.4;19;1.8;6.5;12.2;3.1;11.2;;;0;;1;;;;0;0;0.009
PUY;30.08.2025 23:00;14.7;14.6;14.9;;;77.3;13;10.8;962;1015.1;1015.8;;;3.4;19;1.9;6.8;12.2;3.2;11.5;;;0;;1;;;;0;0;0.011
PUY;31.08.2025 00:00;14.4;14.1;14.7;;;77.7;12.7;10.6;961.9;1015;1015.7;;;3.5;21;2;7.2;12.6;3.3;11.9;;;0;;1;;;;1;0;0.011
PUY;31.08.2025 01:00;14;13.9;14.1;;;78.6;12.6;10.3;961.7;1014.9;1015.5;;;3.9;21;2;7.2;14;3.6;13;;;0;;1;;;;0;0;0.01
PUY;31.08.2025 02:00;13.6;13.4;13.8;;;79.9;12.4;10.2;961.7;1015;1015.5;;;3.6;18;1.9;6.8;13;3.4;12.2;;;0;;1;;;;0;0;0.008
PUY;31.08.2025 03:00;13.5;13.3;14.1;;;79.2;12.3;10;961.6;1014.9;1015.4;;;4;25;2;7.2;14.4;3.9;14;;;0;;1;;;;0;0;0.009
PUY;31.08.2025 04:00;14.8;14.4;15.3;;;73.3;12.3;10.1;961.5;1014.6;1015.3;;;4.1;36;1.2;4.3;14.8;4;14.4;;;0;;1;;;;0;0;0.007
PUY;31.08.2025 05:00;14.2;14.1;14.4;;;76.1;12.3;10.1;961.5;1014.6;1015.3;;;3.4;32;1.6;5.8;12.2;3.3;11.9;;;0;;2;;;;2;0;0.009
PUY;31.08.2025 06:00;14.4;14;14.7;;;75.4;12.4;10.1;961.4;1014.5;1015.2;;;3.5;37;1.5;5.4;12.6;3.3;11.9;;;0;;42;;;;23;17;0.036
PUY;31.08.2025 07:00;16.2;14.8;17;;;67.4;12.4;10.1;961.4;1014.1;1015.2;;;3.3;98;1.2;4.3;11.9;3;10.8;;;0;;219;;;;61;55;0.118
PUY;31.08.2025 08:00;17.1;16.5;17.6;;;67.2;13.1;11;961.4;1014;1015.2;;;5.6;133;2.1;7.6;20.2;5.5;19.8;;;0;;323;;;;55;57;0.197
PUY;31.08.2025 09:00;18.1;17.7;18.7;;;68.8;14.3;12.3;961.6;1014;1015.4;;;4;157;1.7;6.1;14.4;3.8;13.7;;;0;;547;;;;56;60;0.321
PUY;31.08.2025 10:00;18.7;18.4;19;;;67.1;14.5;12.5;961.2;1013.5;1015;;;4.9;155;1.7;6.1;17.6;4.5;16.2;;;0;;675;;;;61;60;0.404
PUY;31.08.2025 11:00;19.3;19;19.6;;;66.1;14.8;12.8;960.8;1012.9;1014.5;;;3.3;189;1.4;5;11.9;3.2;11.5;;;0;;763;;;;67;60;0.465
PUY;31.08.2025 12:00;20.1;19.8;20.5;;;64.4;15.2;13.2;960.2;1012.2;1013.9;;;3.2;180;1.5;5.4;11.5;3;10.8;;;0;;784;;;;60;60;0.488
PUY;31.08.2025 13:00;20.7;20.4;20.9;;;57.3;14;11.9;959.7;1011.5;1013.4;;;3.5;192;1.6;5.8;12.6;3.3;11.9;;;0;;759;;;;60;60;0.482
PUY;31.08.2025 14:00;21.4;21.1;21.7;;;53.7;13.7;11.6;959;1010.6;1012.7;;;3.3;189;1.3;4.7;11.9;3.1;11.2;;;0;;688;;;;57;60;0.441
PUY;31.08.2025 15:00;22;21.7;22.2;;;49.7;13.2;11;958.5;1009.9;1012.1;;;3.1;194;1.4;5;11.2;2.8;10.1;;;0;;573;;;;56;60;0.372
PUY;31.08.2025 16:00;22.8;22;23;;;47.4;13.1;11;957.6;1008.8;1011.2;;;2.7;188;0.8;2.9;9.7;2.4;8.6;;;0;;422;;;;46;60;0.263
PUY;31.08.2025 17:00;22.2;22.1;22.4;;;49.4;13.3;11.1;956.7;1008;1010.3;;;2.9;153;0.7;2.5;10.4;2.6;9.4;;;0;;234;;;;58;60;0.136
PUY;31.08.2025 18:00;21.2;19.7;22.1;;;57;14.3;12.3;956;1007.5;1009.5;;;2.1;135;0.7;2.5;7.6;1.9;6.8;;;0;;63;;;;24;32;0.032
PUY;31.08.2025 19:00;19.8;19.5;20;;;65.4;15.1;13.1;955.9;1007.6;1009.4;;;3.3;25;1.5;5.4;11.9;3.2;11.5;;;0;;2;;;;1;0;0.018
PUY;31.08.2025 20:00;19.4;19.3;19.6;;;65.6;14.8;12.8;956.7;1008.6;1010.3;;;3.5;20;1.5;5.4;12.6;3.3;11.9;;;0;;1;;;;0;0;0.017
PUY;31.08.2025 21:00;19.4;19.3;19.6;;;65.4;14.8;12.8;956.8;1008.7;1010.4;;;3.1;11;1.6;5.8;11.2;2.9;10.4;;;0;;1;;;;0;0;0.019
PUY;31.08.2025 22:00;19.6;19.4;20;;;63.6;14.5;12.5;957.3;1009.1;1010.9;;;3.4;4;1.5;5.4;12.2;3;10.8;;;0;;1;;;;0;0;0.019
PUY;31.08.2025 23:00;19.2;19;19.5;;;66.1;14.7;12.7;957.7;1009.7;1011.3;;;3.3;18;1.6;5.8;11.9;3.1;11.2;;;0;;1;;;;1;0;0.018
PUY;01.09.2025 00:00;19.3;18.8;19.7;;;68.2;15.3;13.3;957.6;1009.5;1011.2;;;8.1;341;3.3;11.9;29.2;7.6;27.4;;;0;;1;;;;0;0;0.034
PUY;01.09.2025 01:00;17;16.1;18.4;;;78.9;15.3;13.3;958.2;1010.6;1011.8;;;7.2;349;3.4;12.2;25.9;6.8;24.5;;;2.2;;2;;;;2;0;0.019
PUY;01.09.2025 02:00;15.8;15.5;16.1;;;88.3;15.8;13.9;958.4;1011.1;1012;;;5.1;7;2.6;9.4;18.4;4.9;17.6;;;2.6;;1;;;;0;0;0.005
PUY;01.09.2025 03:00;15.6;15.4;15.7;;;89.1;15.7;13.8;957.5;1010.1;1011.1;;;5.5;25;1.8;6.5;19.8;5.1;18.4;;;1.3;;1;;;;0;0;0.002
PUY;01.09.2025 04:00;15.5;15.1;15.8;;;92.1;16.2;14.2;957.9;1010.6;1011.5;;;3.8;252;1.1;4;13.7;3.6;13;;;5.5;;1;;;;0;0;-0.003
PUY;01.09.2025 05:00;15;14.9;15.1;;;99.8;17;15;958.7;1011.5;1012.3;;;2.6;51;1;3.6;9.4;2.4;8.6;;;3.5;;1;;;;0;0;-0.007
PUY;01.09.2025 06:00;15.3;15.1;15.4;;;100;17.4;15.3;959.2;1012;1012.9;;;2.6;51;0.8;2.9;9.4;2.5;9;;;0.8;;5;;;;4;0;0.017
PUY;01.09.2025 07:00;15.5;15.4;15.7;;;98.5;17.4;15.3;959.5;1012.3;1013.2;;;5.1;68;1.3;4.7;18.4;4.7;16.9;;;0.6;;58;;;;56;0;0.04
PUY;01.09.2025 08:00;16.7;15.9;17.2;;;90;17.1;15;958.7;1011.2;1012.4;;;4.7;180;1.1;4;16.9;4.5;16.2;;;0;;233;;;;205;3;0.135
PUY;01.09.2025 09:00;17.2;17;17.3;;;87.3;17.1;15;959;1011.4;1012.7;;;4.8;267;1.9;6.8;17.3;4.5;16.2;;;0;;255;;;;237;1;0.156
PUY;01.09.2025 10:00;17.5;17.2;18.1;;;85.2;17;15;959.1;1011.4;1012.8;;;3.4;253;1.5;5.4;12.2;3.3;11.9;;;0;;303;;;;253;5;0.189
PUY;01.09.2025 11:00;18.3;18.2;18.6;;;75;15.8;13.8;959;1011.2;1012.7;;;3.2;203;1.5;5.4;11.5;3;10.8;;;0;;496;;;;318;19;0.307
PUY;01.09.2025 12:00;18.4;18.2;18.7;;;72.9;15.4;13.5;958.9;1011;1012.5;;;2.5;166;1;3.6;9;2.4;8.6;;;0;;343;;;;311;2;0.226
PUY;01.09.2025 13:00;18.6;18.3;18.8;;;72.2;15.4;13.4;958.3;1010.5;1011.9;;;2.5;166;1;3.6;9;2.4;8.6;;;0;;296;;;;287;0;0.201
PUY;01.09.2025 14:00;18.7;18.5;18.8;;;73.7;15.8;13.9;957.7;1009.7;1011.3;;;3.4;166;0.9;3.2;12.2;3.2;11.5;;;0;;191;;;;183;0;0.139
PUY;01.09.2025 15:00;17;16.2;18.2;;;89.3;17.2;15.2;958;1010.4;1011.6;;;5.8;270;2;7.2;20.9;5.3;19.1;;;6;;27;;;;26;0;0.042
PUY;01.09.2025 16:00;15.8;15.6;16;;;94.7;17;15;959.4;1012.1;1013.1;;;4.4;286;1.7;6.1;15.8;4.2;15.1;;;4.2;;15;;;;14;0;0.028
PUY;01.09.2025 17:00;15.3;15.2;15.4;;;95.5;16.6;14.6;959.9;1012.7;1013.6;;;3.1;54;1;3.6;11.2;2.8;10.1;;;3;;10;;;;9;0;0.024
PUY;01.09.2025 18:00;14.9;14.7;15.3;;;97.4;16.5;14.5;961;1013.9;1014.7;;;6.1;329;1.3;4.7;22;5.6;20.2;;;9.2;;5;;;;4;0;0.018
PUY;01.09.2025 19:00;14.6;14.5;14.7;;;95.5;15.9;13.9;960.9;1013.9;1014.6;;;3.9;77;1.4;5;14;3.8;13.7;;;0.4;;2;;;;1;0;-0.004
PUY;01.09.2025 20:00;14.5;14.3;14.9;;;92.9;15.4;13.4;961.4;1014.5;1015.2;;;4;61;1.3;4.7;14.4;3.8;13.7;;;0;;1;;;;0;0;-0.003
PUY;01.09.2025 21:00;14.8;14.4;15;;;93.9;15.8;13.9;961.6;1014.7;1015.4;;;3.3;329;1.4;5;11.9;3.3;11.9;;;0;;1;;;;0;0;-0.003
PUY;01.09.2025 22:00;14.9;14.9;14.9;;;93;15.7;13.8;961.5;1014.5;1015.3;;;3.3;319;1.2;4.3;11.9;3;10.8;;;0;;1;;;;0;0;-0.003
PUY;01.09.2025 23:00;14.4;14.1;14.7;;;95.1;15.5;13.6;961.5;1014.6;1015.3;;;2.6;336;1.1;4;9.4;2.5;9;;;0;;1;;;;1;0;-0.005
PUY;02.09.2025 00:00;14.2;14;14.3;;;96.4;15.6;13.6;961.4;1014.5;1015.2;;;2.7;4;1.4;5;9.7;2.3;8.3;;;0;;1;;;;0;0;-0.004
PUY;02.09.2025 01:00;14.4;14.4;14.4;;;95.3;15.6;13.7;961;1014.1;1014.8;;;2.7;20;1.2;4.3;9.7;2.5;9;;;0;;1;;;;0;0;-0.004
PUY;02.09.2025 02:00;14.5;14.3;14.7;;;96.7;16;14;960.9;1013.9;1014.6;;;2.8;339;0.9;3.2;10.1;2.5;9;;;0;;1;;;;0;0;-0.006
PUY;02.09.2025 03:00;14.6;14.5;14.7;;;94.1;15.6;13.7;960.8;1013.8;1014.5;;;2.9;353;0.9;3.2;10.4;2.7;9.7;;;0;;1;;;;0;0;-0.005
PUY;02.09.2025 04:00;14.5;14.3;14.6;;;93.8;15.5;13.5;960.6;1013.6;1014.3;;;5.2;337;1.5;5.4;18.7;4.7;16.9;;;0.6;;1;;;;1;0;-0.003
PUY;02.09.2025 05:00;13.6;13.5;13.9;;;96.2;15;13;960.8;1014;1014.5;;;4.9;329;1.9;6.8;17.6;4.5;16.2;;;1.1;;1;;;;1;0;-0.003
PUY;02.09.2025 06:00;13.6;13.5;13.7;;;95.6;14.9;12.9;961.2;1014.5;1015;;;3;17;1.1;4;10.8;2.7;9.7;;;0.5;;6;;;;5;0;0.019
PUY;02.09.2025 07:00;13.6;13.4;13.7;;;93.9;14.6;12.7;961.5;1014.7;1015.3;;;4.4;27;1.9;6.8;15.8;4.2;15.1;;;1;;20;;;;19;0;0.029
PUY;02.09.2025 08:00;13.9;13.6;14;;;93;14.7;12.8;961.6;1014.9;1015.4;;;3.9;11;1.7;6.1;14;3.7;13.3;;;0.6;;65;;;;61;0;0.05
PUY;02.09.2025 09:00;14.4;13.9;15.1;;;91.7;15;13.1;962;1015.2;1015.8;;;5.5;74;1;3.6;19.8;5.2;18.7;;;0;;104;;;;94;2;0.072
PUY;02.09.2025 10:00;16.6;15.4;17.4;;;77.6;14.6;12.6;962.1;1014.8;1015.9;;;3.4;131;1.3;4.7;12.2;3.1;11.2;;;0;;675;;;;185;50;0.38
PUY;02.09.2025 11:00;17.4;16.9;17.8;;;71.7;14.2;12.2;962;1014.5;1015.8;;;3.9;201;1.6;5.8;14;3.7;13.3;;;0;;786;;;;265;48;0.454
PUY;02.09.2025 12:00;17.9;17.5;18.1;;;69.3;14.2;12.1;961.5;1013.9;1015.3;;;3.9;193;1.6;5.8;14;3.6;13;;;0;;805;;;;79;60;0.472
PUY;02.09.2025 13:00;18.5;18.2;18.8;;;66.5;14.2;12.2;960.9;1013.1;1014.6;;;4.4;192;1.8;6.5;15.8;4.2;15.1;;;0;;774;;;;70;60;0.461
PUY;02.09.2025 14:00;19;18.6;19.4;;;64.1;14.1;12.1;960.1;1012.2;1013.8;;;4.2;198;1.6;5.8;15.1;4.1;14.8;;;0;;701;;;;67;60;0.422
PUY;02.09.2025 15:00;19.3;18.9;19.7;;;61.4;13.7;11.7;960.3;1012.4;1014;;;3.5;198;1.5;5.4;12.6;3.4;12.2;;;0;;586;;;;87;60;0.352
PUY;02.09.2025 16:00;20.1;19.6;20.4;;;54.8;12.9;10.7;960.4;1012.3;1014.1;;;4;248;1.4;5;14.4;3.9;14;;;0;;424;;;;53;60;0.257
PUY;02.09.2025 17:00;19.7;18.8;20.5;;;56.2;12.9;10.7;960.7;1012.7;1014.4;;;4.4;238;1.7;6.1;15.8;4.1;14.8;;;0;;175;;;;57;30;0.125
PUY;02.09.2025 18:00;19.9;19.6;20.3;;;48.7;11.3;8.8;960.8;1012.7;1014.5;;;6.2;235;2.3;8.3;22.3;5.8;20.9;;;0;;68;;;;46;23;0.071
PUY;02.09.2025 19:00;19.2;18.9;19.6;;;48.7;10.8;8.2;961.1;1013.2;1014.8;;;7;225;2.1;7.6;25.2;6.4;23;;;0;;3;;;;2;0;0.04
PUY;02.09.2025 20:00;18.6;18.2;18.8;;;57.1;12.2;9.9;961.8;1014.1;1015.6;;;5.1;222;1.6;5.8;18.4;4.8;17.3;;;0;;1;;;;0;0;0.024
PUY;02.09.2025 21:00;16.6;15.9;17.7;;;71.8;13.6;11.5;962.1;1014.8;1015.9;;;3.6;360;1.2;4.3;13;3.5;12.6;;;0;;2;;;;1;0;0.009
PUY;02.09.2025 22:00;16.4;15.8;16.9;;;71;13.3;11.1;962.4;1015.1;1016.2;;;3.8;329;1.1;4;13.7;3.6;13;;;0;;1;;;;1;0;0.007
PUY;02.09.2025 23:00;16.2;15.9;16.5;;;76.7;14.1;12.1;962.7;1015.5;1016.5;;;3.6;34;1.1;4;13;3.5;12.6;;;0;;0;;;;0;0;0.004
PUY;03.09.2025 00:00;15.9;15.4;16.3;;;80.8;14.6;12.6;962.6;1015.5;1016.4;;;2.7;349;1.1;4;9.7;2.5;9;;;0;;1;;;;1;0;0.002
PUY;03.09.2025 01:00;15.1;14.9;15.3;;;81.4;13.9;11.9;962.4;1015.4;1016.2;;;3.5;25;1.7;6.1;12.6;3.3;11.9;;;0;;1;;;;0;0;0.006
PUY;03.09.2025 02:00;15.4;15.1;15.8;;;77.8;13.6;11.6;962.3;1015.3;1016.1;;;3.4;20;1.5;5.4;12.2;3.2;11.5;;;0;;0;;;;0;0;0.007
PUY;03.09.2025 03:00;16.1;16;16.2;;;77.5;14.2;12.2;962.6;1015.4;1016.4;;;3.1;5;1.3;4.7;11.2;2.7;9.7;;;0;;1;;;;0;0;0.006
PUY;03.09.2025 04:00;16;15.7;16.3;;;79;14.3;12.3;962.6;1015.5;1016.4;;;2.1;18;0.8;2.9;7.6;1.9;6.8;;;0;;1;;;;1;0;0
PUY;03.09.2025 05:00;15.7;15.7;15.8;;;78.4;14;12;962.6;1015.5;1016.4;;;3.5;37;0.7;2.5;12.6;3.5;12.6;;;0;;2;;;;1;0;0
PUY;03.09.2025 06:00;16;15.7;16.2;;;71.7;13;10.9;962.9;1015.7;1016.7;;;3;59;0.7;2.5;10.8;2.8;10.1;;;0;;28;;;;24;4;0.028
PUY;03.09.2025 07:00;16.3;16.1;16.6;;;70.9;13.1;11;962.7;1015.5;1016.5;;;3.5;90;1.4;5;12.6;3.3;11.9;;;0;;79;;;;68;2;0.07
PUY;03.09.2025 08:00;17.5;17;18.4;;;63.9;12.8;10.6;963;1015.6;1016.8;;;4.2;105;1.6;5.8;15.1;4.1;14.8;;;0;;272;;;;85;38;0.174
PUY;03.09.2025 09:00;19.2;18.8;19.4;;;59.4;13.2;11;963;1015.3;1016.8;;;5.9;144;1.9;6.8;21.2;5.5;19.8;;;0;;546;;;;57;60;0.335
PUY;03.09.2025 10:00;19.9;19.5;20.4;;;58.8;13.7;11.7;963.1;1015.2;1016.9;;;4.5;145;1.8;6.5;16.2;4.4;15.8;;;0;;675;;;;61;60;0.42
PUY;03.09.2025 11:00;20.7;20.4;21;;;56.3;13.7;11.7;962.8;1014.8;1016.6;;;4.3;214;1.3;4.7;15.5;4;14.4;;;0;;763;;;;69;60;0.482
PUY;03.09.2025 12:00;21.5;21;21.9;;;55.1;14.1;12.1;962.3;1014.1;1016.1;;;4.8;194;1.5;5.4;17.3;4.6;16.6;;;0;;778;;;;63;60;0.502
PUY;03.09.2025 13:00;22.5;22.4;22.6;;;52.8;14.4;12.4;961.8;1013.3;1015.6;;;4.3;217;1.4;5;15.5;4;14.4;;;0;;753;;;;66;60;0.496
PUY;03.09.2025 14:00;22.7;22.4;22.9;;;54.4;15;13;961.1;1012.6;1014.9;;;4.2;167;1.6;5.8;15.1;3.6;13;;;0;;665;;;;75;60;0.441
PUY;03.09.2025 15:00;22.2;21.6;22.9;;;57.6;15.4;13.4;960.8;1012.4;1014.5;;;2.9;159;1;3.6;10.4;2.7;9.7;;;0;;312;;;;232;13;0.221
PUY;03.09.2025 16:00;23.7;23.2;23.9;;;51.9;15.2;13.2;960.4;1011.6;1014.1;;;2.6;139;1.1;4;9.4;2.4;8.6;;;0;;424;;;;84;60;0.272
PUY;03.09.2025 17:00;22.7;22.1;23;;;61.3;16.9;14.8;960.2;1011.7;1013.9;;;3.2;146;1.1;4;11.5;2.9;10.4;;;0;;177;;;;46;55;0.118
PUY;03.09.2025 18:00;21.7;20.8;22.1;;;61.9;16.1;14.1;960.2;1011.8;1013.9;;;2.5;56;1;3.6;9;2.2;7.9;;;0;;56;;;;31;24;0.031
PUY;03.09.2025 19:00;20;19.7;20.4;;;64;14.9;13;960.6;1012.6;1014.3;;;3.3;22;1.2;4.3;11.9;3.2;11.5;;;0;;2;;;;1;0;0.014
PUY;03.09.2025 20:00;19.4;19.2;19.5;;;65.3;14.7;12.7;961;1013.1;1014.8;;;3.7;21;2;7.2;13.3;3.5;12.6;;;0;;1;;;;1;0;0.024
PUY;03.09.2025 21:00;19.2;19.1;19.4;;;66.1;14.7;12.7;961.4;1013.5;1015.2;;;3.6;22;1.7;6.1;13;3.1;11.2;;;0;;1;;;;0;0;0.02
PUY;03.09.2025 22:00;19.3;18.7;20.3;;;67.3;15.1;13.1;962;1014.2;1015.8;;;3.4;7;1.7;6.1;12.2;3.2;11.5;;;0;;1;;;;0;0;0.019
